1000
712.9013491799685, 343.9153384159038
693.0920801492609, 844.1340749516551
401.9034149279664, 343.27432669207883
700.6081924026411, 211.2276931755638
611.7727042933664, 978.6432714387441
297.4359994917127, 384.18756810988066
45.31396329791526, 862.2291272644337
645.1403783812244, 702.4474882749358
337.2465977801399, 171.29089331146753
555.3874255062635, 928.6727979683021
673.1569530514512, 391.36508955708746
51.46589961931769, 882.0464972355137
411.9750275472083, 874.314971825189
1.4106395359371193, 590.8622875920028
326.2211799926913, 377.6736467895676
220.65194484876872, 355.7989559880448
561.7680870285799, 691.9446029284182
14.327251465055756, 18.577671146574826
681.2499185532887, 303.9446286441427
456.14382309539246, 4.991678538800337
696.4952275425471, 975.4966806311049
985.1276201787558, 665.9903202746739
741.2801348712425, 238.0580434738665
876.5932489250475, 892.1705787538642
887.858036096468, 936.8197572024569
450.66438928125916, 791.7790757787276
662.283165601548, 489.6962197842015
756.5144164268308, 821.4513507940694
152.90891545355868, 778.5608534590722
893.0583630737206, 307.43434544053514
439.2184374576514, 59.866801708380216
407.45782017594, 745.9315361149295
193.78220560916992, 231.54728604901564
390.1003673003056, 519.5505664318969
56.57740414119039, 232.70923049491444
660.5317186253983, 405.16742289515116
599.2744262161556, 47.392166616992085
549.2431137356292, 436.05035444802434
148.0551303637775, 234.04473284216255
224.9005866940792, 176.6392423842419
387.2015177970507, 138.46750072103896
209.60179859406924, 172.53945828319394
106.07522350161813, 365.8976918426826
485.7579436780204, 443.78238718155103
37.94438982161263, 166.01370080004185
485.7939452152632, 111.42132886418021
378.72695359213037, 138.98801826480022
761.816089092052, 341.65735919825426
784.7917994409157, 344.9784974775776
903.2570925673308, 371.61655008282565
64.87325820287626, 687.9576337402108
594.2106899929104, 31.96407570455939
793.3617677161091, 10.883626906558753
345.90938347918586, 706.5674725614347
698.2866034560293, 455.1299908808174
421.2260908754666, 184.43269514373594
128.68626862043854, 552.8804197956224
655.5835240348495, 786.9758459409944
131.26477996761454, 235.5583201476189
154.37265580003213, 114.13385134519206
75.65333906607985, 995.1619891473524
991.3327969020457, 235.75188420478054
116.95693511704997, 577.317378118354
299.3585657020531, 76.91017591289051
239.9941561647473, 543.0080026704711
466.76961760082827, 647.7491473371668
255.63496705902133, 393.39569168811596
537.6097247831945, 513.0053310970734
829.8531728494679, 385.8201189738939
438.62298282711066, 518.6579143107538
923.8223365772817, 244.56240165262787
65.26672156286372, 396.1792707406568
768.6721864790082, 391.9252174699095
504.6932360717512, 937.6608613685255
894.156718568417, 953.3174079883191
760.1061849446172, 182.09014003864087
155.33110885354105, 797.3320746884793
339.5996769249826, 188.41236015638796
152.91519239513042, 991.6944886438876
55.10851323267063, 507.02569627764836
921.3100786421302, 364.91559689762755
410.16343795071055, 801.5148653461268
906.256161177178, 539.8201002294456
54.90987238364109, 16.757086013992506
898.241485829712, 553.0098654330815
986.2065035131834, 152.60746175021245
815.6451099567197, 349.71413386248764
946.755849454398, 426.4876662424598
49.91474638712767, 957.2894354215696
944.3734235012703, 517.1443058181167
818.9761392465565, 770.1950748270137
613.0673916561946, 129.14195911799908
989.1517722928215, 501.203811702997
561.7402344631037, 202.91816068822843
658.9453943100069, 298.5642304426519
